Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
2072,US-2025-2104,2025-05-11,2025-05-16,Standard Class,CUST-0244,Lisa Hernandez,Home Office,Phoenix,Arizona,West,Furniture,Furnishings,Seth Thomas Clock,6,0.2,265.63,10.38
2073,US-2023-2105,2023-04-06,2023-04-11,Standard Class,CUST-0242,Paul Wilson,Consumer,Minneapolis,Minnesota,Central,Technology,Copiers,Hewlett Packard Copier,1,0,3045.0,848.23
2074,US-2024-2106,2024-10-22,2024-10-24,Second Class,CUST-0344,Robert Jones,Home Office,Seattle,Washington,West,Furniture,Furnishings,Tenex Chairmat,5,0.1,606.87,61.44
2075,US-2023-2107,2023-06-09,2023-06-15,Standard Class,CUST-0206,Paul Jones,Home Office,Newark,New Jersey,East,Office Supplies,Storage,Fellowes File Cart,7,0.1,1216.66,329.15
2076,US-2023-2108,2023-01-31,2023-02-05,Standard Class,CUST-0099,Linda Jackson,Home Office,Minneapolis,Minnesota,Central,Technology,Phones,Nokia Lumia,9,0.1,8324.45,1086.03
2077,US-2023-2108,2023-01-31,2023-02-05,Standard Class,CUST-0099,Linda Jackson,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Fasteners,Bates Stapler,4,0.1,45.58,11.79
2078,US-2023-2108,2023-01-31,2023-02-05,Standard Class,CUST-0099,Linda Jackson,Home Office,Minneapolis,Minnesota,Central,Furniture,Furnishings,Advantus Wall Clock,5,0.1,210.38,-10.64
2079,US-2024-2109,2024-02-27,2024-03-05,Second Class,CUST-0357,James Lopez,Home Office,Miami,Florida,South,Technology,Phones,Samsung Galaxy,6,0.5,1123.77,-22.05
2080,US-2024-2109,2024-02-27,2024-03-05,Second Class,CUST-0357,James Lopez,Home Office,Miami,Florida,South,Furniture,Tables,Bush Computer Table,7,0.5,1570.48,-157.51
2081,US-2023-2110,2023-05-11,2023-05-17,Standard Class,CUST-0175,Robert Martin,Home Office,Boston,Massachusetts,East,Technology,Accessories,Anker Power Bank,4,0.1,630.0,115.88
2082,US-2024-2111,2024-05-17,2024-05-19,First Class,CUST-0358,Barbara Gonzalez,Consumer,Columbus,Georgia,South,Technology,Copiers,Xerox WorkCentre Copier,9,0.1,5776.03,1184.13
2083,US-2024-2111,2024-05-17,2024-05-19,First Class,CUST-0358,Barbara Gonzalez,Consumer,Columbus,Georgia,South,Furniture,Furnishings,Advantus Wall Clock,4,0,561.56,62.5
2084,US-2023-2112,2023-04-17,2023-04-19,Standard Class,CUST-0195,Thomas Rodriguez,Home Office,Sacramento,California,West,Technology,Accessories,Logitech Mouse,6,0.3,64.76,6.71
2085,US-2023-2112,2023-04-17,2023-04-19,Standard Class,CUST-0195,Thomas Rodriguez,Home Office,Sacramento,California,West,Furniture,Bookcases,Bush Birmingham Bookcase,7,0,2142.14,364.08
2086,US-2023-2112,2023-04-17,2023-04-19,Standard Class,CUST-0195,Thomas Rodriguez,Home Office,Sacramento,California,West,Office Supplies,Storage,Fellowes File Cart,8,0,385.92,42.99
2087,US-2025-2113,2025-04-29,2025-05-05,First Class,CUST-0090,John Lopez,Home Office,Sacramento,California,West,Technology,Machines,HP LaserJet Printer,1,0.1,1226.48,190.03
2088,US-2025-2113,2025-04-29,2025-05-05,First Class,CUST-0090,John Lopez,Home Office,Sacramento,California,West,Technology,Accessories,SanDisk USB Drive,5,0.1,181.4,-1.72
2089,US-2025-2113,2025-04-29,2025-05-05,First Class,CUST-0090,John Lopez,Home Office,Sacramento,California,West,Technology,Phones,Nokia Lumia,7,0,6670.44,987.64
2090,US-2025-2114,2025-03-13,2025-03-16,Standard Class,CUST-0008,James Williams,Home Office,Los Angeles,California,West,Office Supplies,Paper,Adams Carbonless Paper,1,0.2,31.38,7.49
2091,US-2025-2114,2025-03-13,2025-03-16,Standard Class,CUST-0008,James Williams,Home Office,Los Angeles,California,West,Office Supplies,Labels,Avery Shipping Labels,5,0.2,32.44,2.77
2092,US-2025-2114,2025-03-13,2025-03-16,Standard Class,CUST-0008,James Williams,Home Office,Los Angeles,California,West,Office Supplies,Labels,Avery Shipping Labels,9,0.3,132.62,23.21
2093,US-2023-2115,2023-06-16,2023-06-19,Standard Class,CUST-0006,Robert Jackson,Home Office,Newark,New Jersey,East,Office Supplies,Labels,Avery Address Labels,6,0.1,43.31,7.64
2094,US-2023-2115,2023-06-16,2023-06-19,Standard Class,CUST-0006,Robert Jackson,Home Office,Newark,New Jersey,East,Technology,Accessories,Belkin Charger,8,0,950.48,159.52
2095,US-2024-2116,2024-06-29,2024-07-05,First Class,CUST-0232,Paul Johnson,Corporate,Springfield,Illinois,Central,Office Supplies,Envelopes,Poly String Envelope,8,0.3,16.97,0.4
2096,US-2024-2116,2024-06-29,2024-07-05,First Class,CUST-0232,Paul Johnson,Corporate,Springfield,Illinois,Central,Office Supplies,Binders,Wilson Jones Binder,1,0,34.91,9.11
2097,US-2024-2117,2024-06-07,2024-06-13,Standard Class,CUST-0386,Mary Lopez,Consumer,Orlando,Florida,South,Office Supplies,Labels,Hon Label Maker Tape,1,0.3,20.43,3.2
2098,US-2024-2118,2024-07-11,2024-07-17,Standard Class,CUST-0280,Nancy Brown,Consumer,Houston,Texas,Central,Office Supplies,Supplies,Fiskars Scissors,9,0.3,206.07,10.31
2099,US-2024-2118,2024-07-11,2024-07-17,Standard Class,CUST-0280,Nancy Brown,Consumer,Houston,Texas,Central,Furniture,Chairs,Global Deluxe Chair,4,0,1141.36,173.14
2100,US-2025-2119,2025-12-19,2025-12-24,Standard Class,CUST-0146,Susan Garcia,Home Office,Chicago,Illinois,Central,Office Supplies,Supplies,Acme Trimmer,3,0,45.36,6.08
2101,US-2025-2119,2025-12-19,2025-12-24,Standard Class,CUST-0146,Susan Garcia,Home Office,Chicago,Illinois,Central,Office Supplies,Envelopes,Staple Envelope,3,0.1,104.14,6.48
2102,US-2025-2120,2025-02-25,2025-03-02,Same Day,CUST-0204,James Moore,Consumer,Boston,Massachusetts,East,Office Supplies,Art,Crayola Colored Pencils,7,0.1,278.96,70.42
2103,US-2025-2120,2025-02-25,2025-03-02,Same Day,CUST-0204,James Moore,Consumer,Boston,Massachusetts,East,Office Supplies,Binders,GBC Binding Covers,4,0.1,116.1,17.34
2104,US-2025-2121,2025-03-29,2025-04-04,Standard Class,CUST-0264,Jennifer Jackson,Corporate,Orlando,Florida,South,Office Supplies,Envelopes,Staple Envelope,5,0,37.45,4.24
2105,US-2025-2121,2025-03-29,2025-04-04,Standard Class,CUST-0264,Jennifer Jackson,Corporate,Orlando,Florida,South,Office Supplies,Labels,Hon Label Maker Tape,4,0,18.72,3.78
2106,US-2024-2122,2024-01-24,2024-01-30,Standard Class,CUST-0044,Karen Garcia,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,Lexmark Printer,1,0.15,1596.96,138.3
2107,US-2025-2123,2025-03-27,2025-03-30,Same Day,CUST-0316,Linda Jones,Home Office,Newark,New Jersey,East,Office Supplies,Art,Newell Highlighters,5,0.1,235.12,19.85
2108,US-2025-2123,2025-03-27,2025-03-30,Same Day,CUST-0316,Linda Jones,Home Office,Newark,New Jersey,East,Furniture,Chairs,Novimex Executive Chair,6,0.15,682.23,17.66
2109,US-2025-2123,2025-03-27,2025-03-30,Same Day,CUST-0316,Linda Jones,Home Office,Newark,New Jersey,East,Furniture,Furnishings,Advantus Wall Clock,7,0.15,416.32,23.64
2110,US-2025-2123,2025-03-27,2025-03-30,Same Day,CUST-0316,Linda Jones,Home Office,Newark,New Jersey,East,Office Supplies,Labels,Avery Address Labels,6,0.15,98.89,4.73
2111,US-2025-2124,2025-11-28,2025-12-01,Standard Class,CUST-0120,Charles Davis,Corporate,Springfield,Illinois,Central,Office Supplies,Envelopes,Globe-Weis Envelope,2,0,52.06,15.43
2112,US-2025-2124,2025-11-28,2025-12-01,Standard Class,CUST-0120,Charles Davis,Corporate,Springfield,Illinois,Central,Office Supplies,Storage,Iris Storage Box,7,0.3,676.94,-19.43
2113,US-2025-2125,2025-01-16,2025-01-19,Second Class,CUST-0322,Joseph Johnson,Consumer,Boston,Massachusetts,East,Technology,Copiers,Xerox WorkCentre Copier,6,0,23515.38,5199.73
2114,US-2024-2126,2024-08-17,2024-08-19,Same Day,CUST-0159,James Gonzalez,Consumer,Columbus,Georgia,South,Furniture,Chairs,Harbour Creations Office Chair,4,0.15,1973.36,20.8
2115,US-2024-2126,2024-08-17,2024-08-19,Same Day,CUST-0159,James Gonzalez,Consumer,Columbus,Georgia,South,Office Supplies,Envelopes,Staple Envelope,1,0.1,4.43,0.35
2116,US-2023-2127,2023-12-14,2023-12-16,Standard Class,CUST-0255,Linda Smith,Corporate,Los Angeles,California,West,Office Supplies,Binders,Avery Durable Binder,3,0.2,153.79,27.08
2117,US-2023-2128,2023-05-26,2023-06-01,Standard Class,CUST-0102,Mark Williams,Home Office,Detroit,Michigan,Central,Office Supplies,Binders,Wilson Jones Binder,5,0.1,127.71,21.39
2118,US-2023-2128,2023-05-26,2023-06-01,Standard Class,CUST-0102,Mark Williams,Home Office,Detroit,Michigan,Central,Furniture,Tables,Hon Training Table,7,0.15,601.25,14.21
2119,US-2023-2129,2023-09-21,2023-09-24,Second Class,CUST-0162,Matthew Moore,Consumer,New York City,New York,East,Office Supplies,Paper,Adams Carbonless Paper,1,0.15,49.91,11.15
2120,US-2023-2129,2023-09-21,2023-09-24,Second Class,CUST-0162,Matthew Moore,Consumer,New York City,New York,East,Technology,Phones,Motorola Droid,4,0,4237.8,697.34
2121,US-2024-2130,2024-12-11,2024-12-13,Standard Class,CUST-0138,Margaret Johnson,Corporate,Indianapolis,Indiana,Central,Office Supplies,Paper,Easy-staple Paper,9,0,27.72,7.08
2122,US-2023-2131,2023-07-15,2023-07-19,Second Class,CUST-0232,Paul Johnson,Corporate,San Francisco,California,West,Office Supplies,Art,Newell Highlighters,7,0.1,44.67,6.62
2123,US-2023-2131,2023-07-15,2023-07-19,Second Class,CUST-0232,Paul Johnson,Corporate,San Francisco,California,West,Furniture,Bookcases,Bush Birmingham Bookcase,1,0,339.56,9.49
2124,US-2024-2132,2024-07-19,2024-07-21,First Class,CUST-0390,Linda Miller,Consumer,Portland,Oregon,West,Furniture,Bookcases,Sauder Library Bookcase,4,0,1158.16,-11.49
2125,US-2024-2132,2024-07-19,2024-07-21,First Class,CUST-0390,Linda Miller,Consumer,Portland,Oregon,West,Technology,Phones,Samsung Galaxy,9,0.2,3215.66,285.13
2126,US-2024-2133,2024-07-24,2024-07-31,Second Class,CUST-0356,Richard Thomas,Home Office,New York City,New York,East,Furniture,Furnishings,Advantus Wall Clock,3,0,382.47,73.7
2127,US-2024-2133,2024-07-24,2024-07-31,Second Class,CUST-0356,Richard Thomas,Home Office,New York City,New York,East,Office Supplies,Envelopes,Poly String Envelope,4,0.15,119.27,11.41
2128,US-2025-2134,2025-05-05,2025-05-08,Second Class,CUST-0103,Anthony Moore,Consumer,San Diego,California,West,Office Supplies,Storage,Fellowes File Cart,7,0.1,799.91,216.97
2129,US-2025-2134,2025-05-05,2025-05-08,Second Class,CUST-0103,Anthony Moore,Consumer,San Diego,California,West,Office Supplies,Storage,SAFCO Storage Bin,1,0.15,208.22,33.29
2130,US-2023-2135,2023-07-09,2023-07-15,First Class,CUST-0371,Karen Moore,Home Office,Phoenix,Arizona,West,Office Supplies,Paper,HP Multipurpose Paper,3,0,147.63,13.89
2131,US-2024-2136,2024-07-18,2024-07-24,Standard Class,CUST-0174,Margaret Garcia,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox 1881 Paper,7,0.5,16.94,1.18
2132,US-2024-2136,2024-07-18,2024-07-24,Standard Class,CUST-0174,Margaret Garcia,Home Office,Los Angeles,California,West,Office Supplies,Binders,GBC Binding Covers,1,0.15,26.9,3.43
2133,US-2024-2136,2024-07-18,2024-07-24,Standard Class,CUST-0174,Margaret Garcia,Home Office,Los Angeles,California,West,Furniture,Furnishings,Advantus Wall Clock,6,0,879.42,115.73
2134,US-2023-2137,2023-04-27,2023-05-03,Standard Class,CUST-0348,Robert Wilson,Home Office,Richmond,Virginia,South,Office Supplies,Supplies,Fiskars Scissors,5,0,171.4,38.46
2135,US-2023-2137,2023-04-27,2023-05-03,Standard Class,CUST-0348,Robert Wilson,Home Office,Richmond,Virginia,South,Office Supplies,Art,Crayola Colored Pencils,7,0.1,389.59,49.43
2136,US-2025-2138,2025-04-15,2025-04-18,Standard Class,CUST-0209,Lisa Moore,Consumer,Dallas,Texas,Central,Office Supplies,Storage,Iris Storage Box,4,0,977.16,162.3
2137,US-2025-2138,2025-04-15,2025-04-18,Standard Class,CUST-0209,Lisa Moore,Consumer,Dallas,Texas,Central,Technology,Machines,HP LaserJet Printer,3,0.2,2738.45,484.17
2138,US-2025-2138,2025-04-15,2025-04-18,Standard Class,CUST-0209,Lisa Moore,Consumer,Dallas,Texas,Central,Furniture,Furnishings,Seth Thomas Clock,1,0.2,60.94,-1.93
2139,US-2023-2139,2023-03-27,2023-04-01,First Class,CUST-0203,Karen Taylor,Consumer,Denver,Colorado,West,Furniture,Bookcases,Hon 3-Shelf Bookcase,5,0.15,1643.01,60.7
2140,US-2023-2140,2023-01-23,2023-01-26,Standard Class,CUST-0301,Nancy Williams,Consumer,Minneapolis,Minnesota,Central,Technology,Accessories,Logitech Mouse,3,0,356.94,34.11
2141,US-2023-2141,2023-11-20,2023-11-27,Standard Class,CUST-0103,Anthony Moore,Corporate,Richmond,Virginia,South,Office Supplies,Art,Newell Highlighters,3,0,203.91,46.05
2142,US-2023-2141,2023-11-20,2023-11-27,Standard Class,CUST-0103,Anthony Moore,Corporate,Richmond,Virginia,South,Office Supplies,Storage,SAFCO Storage Bin,8,0.2,599.81,67.93
2143,US-2024-2142,2024-08-27,2024-09-03,Standard Class,CUST-0165,Barbara Miller,Corporate,Columbus,Georgia,South,Technology,Phones,Google Pixel,5,0.4,2511.15,-149.72
2144,US-2024-2142,2024-08-27,2024-09-03,Standard Class,CUST-0165,Barbara Miller,Corporate,Columbus,Georgia,South,Office Supplies,Fasteners,Bates Stapler,9,0.1,33.05,6.2
2145,US-2023-2143,2023-09-05,2023-09-12,Standard Class,CUST-0281,Lisa Martinez,Home Office,Indianapolis,Indiana,Central,Office Supplies,Labels,Avery Shipping Labels,7,0,206.15,23.08
2146,US-2025-2144,2025-01-29,2025-02-01,Standard Class,CUST-0064,Susan Jackson,Corporate,Portland,Oregon,West,Office Supplies,Storage,SAFCO Storage Bin,7,0.1,218.04,14.15
2147,US-2025-2145,2025-05-16,2025-05-18,Standard Class,CUST-0230,John Johnson,Consumer,Seattle,Washington,West,Technology,Copiers,Canon Copier,3,0.2,2467.06,-84.57
2148,US-2025-2145,2025-05-16,2025-05-18,Standard Class,CUST-0230,John Johnson,Consumer,Seattle,Washington,West,Office Supplies,Storage,Fellowes File Cart,6,0.15,1219.77,32.89
2149,US-2024-2146,2024-04-16,2024-04-23,Standard Class,CUST-0372,James Gonzalez,Home Office,Chicago,Illinois,Central,Office Supplies,Storage,Iris Storage Box,9,0,1040.49,106.38
2150,US-2024-2146,2024-04-16,2024-04-23,Standard Class,CUST-0372,James Gonzalez,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,HP Multipurpose Paper,4,0,146.68,31.07
2151,US-2024-2146,2024-04-16,2024-04-23,Standard Class,CUST-0372,James Gonzalez,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,Advantus Wall Clock,6,0.15,278.2,-8.35
2152,US-2025-2147,2025-08-15,2025-08-21,Standard Class,CUST-0028,Sandra Gonzalez,Corporate,Newark,New Jersey,East,Technology,Copiers,Hewlett Packard Copier,5,0.1,15462.76,675.75
2153,US-2025-2147,2025-08-15,2025-08-21,Standard Class,CUST-0028,Sandra Gonzalez,Corporate,Newark,New Jersey,East,Office Supplies,Paper,HP Multipurpose Paper,4,0.15,180.95,24.2
2154,US-2025-2148,2025-07-31,2025-08-05,Second Class,CUST-0281,Lisa Martinez,Consumer,Charlotte,North Carolina,South,Office Supplies,Art,Boston Pencil Sharpener,8,0,455.12,62.05
2155,US-2023-2149,2023-01-13,2023-01-20,Standard Class,CUST-0052,Betty Hernandez,Home Office,San Antonio,Texas,Central,Office Supplies,Art,Sharpie Markers,4,0,240.48,59.31
2156,US-2023-2149,2023-01-13,2023-01-20,Standard Class,CUST-0052,Betty Hernandez,Home Office,San Antonio,Texas,Central,Office Supplies,Art,Sharpie Markers,4,0.2,132.22,8.23
2157,US-2023-2150,2023-03-23,2023-03-26,Standard Class,CUST-0288,Nancy Gonzalez,Consumer,Columbus,Ohio,East,Office Supplies,Supplies,Stanley Bostitch Stapler,3,0.1,65.8,17.08
2158,US-2023-2151,2023-11-23,2023-11-26,Standard Class,CUST-0370,Sandra Jones,Home Office,Sacramento,California,West,Furniture,Chairs,Hon Task Chair,2,0.5,188.25,-43.99
2159,US-2024-2152,2024-01-22,2024-01-25,Standard Class,CUST-0390,Linda Miller,Consumer,Atlanta,Georgia,South,Technology,Copiers,Xerox WorkCentre Copier,2,0.1,4566.96,969.86
2160,US-2023-2153,2023-01-19,2023-01-26,Standard Class,CUST-0248,Betty Brown,Corporate,Springfield,Illinois,Central,Technology,Machines,Canon Imageclass Printer,7,0.3,1482.64,-13.49
2161,US-2023-2154,2023-05-23,2023-05-26,Standard Class,CUST-0283,Nancy Wilson,Consumer,Houston,Texas,Central,Office Supplies,Labels,Avery Address Labels,4,0,83.44,21.66
2162,US-2023-2154,2023-05-23,2023-05-26,Standard Class,CUST-0283,Nancy Wilson,Consumer,Houston,Texas,Central,Technology,Accessories,Belkin Charger,8,0.1,1030.18,42.17
2163,US-2023-2155,2023-06-04,2023-06-09,Same Day,CUST-0372,James Gonzalez,Home Office,Orlando,Florida,South,Office Supplies,Labels,Hon Label Maker Tape,8,0.2,17.86,-0.16
2164,US-2023-2155,2023-06-04,2023-06-09,Same Day,CUST-0372,James Gonzalez,Home Office,Orlando,Florida,South,Office Supplies,Storage,SAFCO Storage Bin,7,0,1409.94,209.09
2165,US-2023-2155,2023-06-04,2023-06-09,Same Day,CUST-0372,James Gonzalez,Home Office,Orlando,Florida,South,Office Supplies,Labels,Avery Address Labels,5,0.2,17.48,2.62
2166,US-2023-2155,2023-06-04,2023-06-09,Same Day,CUST-0372,James Gonzalez,Home Office,Orlando,Florida,South,Technology,Machines,HP LaserJet Printer,3,0,7587.57,1508.78
2167,US-2025-2156,2025-06-08,2025-06-13,Standard Class,CUST-0389,Anthony Smith,Corporate,Atlanta,Georgia,South,Furniture,Bookcases,Hon 3-Shelf Bookcase,3,0,196.14,24.84
2168,US-2025-2156,2025-06-08,2025-06-13,Standard Class,CUST-0389,Anthony Smith,Corporate,Atlanta,Georgia,South,Office Supplies,Fasteners,OIC Push Pins,5,0.15,100.94,8.14
2169,US-2025-2157,2025-07-06,2025-07-10,Second Class,CUST-0162,Matthew Moore,Home Office,Detroit,Michigan,Central,Office Supplies,Art,Boston Pencil Sharpener,9,0.2,365.26,50.97
2170,US-2023-2158,2023-06-08,2023-06-12,Standard Class,CUST-0307,Linda Miller,Home Office,Atlanta,Georgia,South,Office Supplies,Fasteners,Acco Paper Clips,1,0.1,19.75,4.54
2171,US-2023-2158,2023-06-08,2023-06-12,Standard Class,CUST-0307,Linda Miller,Home Office,Atlanta,Georgia,South,Office Supplies,Envelopes,Globe-Weis Envelope,5,0,55.05,6.91
2172,US-2024-2159,2024-06-10,2024-06-15,Standard Class,CUST-0052,Betty Hernandez,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1881 Paper,6,0.1,205.79,23.64
2173,US-2024-2159,2024-06-10,2024-06-15,Standard Class,CUST-0052,Betty Hernandez,Consumer,Houston,Texas,Central,Office Supplies,Storage,Fellowes File Cart,3,0.1,470.91,96.42
2174,US-2023-2160,2023-12-01,2023-12-04,Second Class,CUST-0099,Linda Jackson,Home Office,Atlanta,Georgia,South,Office Supplies,Binders,GBC Binding Covers,6,0.1,209.52,32.69
2175,US-2025-2161,2025-10-03,2025-10-05,Standard Class,CUST-0263,Patricia Rodriguez,Home Office,Atlanta,Georgia,South,Office Supplies,Supplies,Fiskars Scissors,6,0.4,195.44,-3.41
2176,US-2025-2161,2025-10-03,2025-10-05,Standard Class,CUST-0263,Patricia Rodriguez,Home Office,Atlanta,Georgia,South,Office Supplies,Storage,Sterilite File Box,2,0,493.98,123.91
2177,US-2025-2161,2025-10-03,2025-10-05,Standard Class,CUST-0263,Patricia Rodriguez,Home Office,Atlanta,Georgia,South,Office Supplies,Fasteners,OIC Push Pins,5,0.4,38.25,2.29
2178,US-2025-2161,2025-10-03,2025-10-05,Standard Class,CUST-0263,Patricia Rodriguez,Home Office,Atlanta,Georgia,South,Technology,Machines,Brother Fax Machine,1,0,2145.55,294.14
2179,US-2025-2162,2025-06-27,2025-07-03,First Class,CUST-0138,Margaret Johnson,Home Office,Richmond,Virginia,South,Office Supplies,Art,Newell Highlighters,8,0,113.36,11.32
2180,US-2023-2163,2023-05-02,2023-05-08,Standard Class,CUST-0073,Richard Gonzalez,Corporate,Chicago,Illinois,Central,Furniture,Tables,Bush Computer Table,6,0.15,3471.11,-29.2
2181,US-2024-2164,2024-07-22,2024-07-26,Same Day,CUST-0256,Nancy Miller,Home Office,Atlanta,Georgia,South,Technology,Machines,Brother Fax Machine,6,0.4,1492.81,-98.99
2182,US-2025-2165,2025-06-01,2025-06-05,Standard Class,CUST-0003,Linda Davis,Consumer,Los Angeles,California,West,Office Supplies,Envelopes,Poly String Envelope,3,0,41.31,3.63
2183,US-2025-2166,2025-02-22,2025-02-26,Standard Class,CUST-0131,Charles Thomas,Corporate,Houston,Texas,Central,Technology,Machines,HP LaserJet Printer,9,0.1,13852.05,886.9
2184,US-2025-2166,2025-02-22,2025-02-26,Standard Class,CUST-0131,Charles Thomas,Corporate,Houston,Texas,Central,Furniture,Chairs,Global Deluxe Chair,9,0.1,2216.08,36.45
2185,US-2025-2166,2025-02-22,2025-02-26,Standard Class,CUST-0131,Charles Thomas,Corporate,Houston,Texas,Central,Office Supplies,Art,Crayola Colored Pencils,8,0.15,416.43,51.29
2186,US-2024-2167,2024-05-17,2024-05-22,Standard Class,CUST-0100,Robert Williams,Consumer,Portland,Oregon,West,Furniture,Chairs,Novimex Executive Chair,1,0.2,116.28,-5.44
2187,US-2024-2167,2024-05-17,2024-05-22,Standard Class,CUST-0100,Robert Williams,Consumer,Portland,Oregon,West,Furniture,Chairs,Hon Task Chair,5,0,2303.45,269.49
2188,US-2024-2167,2024-05-17,2024-05-22,Standard Class,CUST-0100,Robert Williams,Consumer,Portland,Oregon,West,Furniture,Furnishings,Tenex Chairmat,8,0.2,802.11,80.07
2189,US-2024-2167,2024-05-17,2024-05-22,Standard Class,CUST-0100,Robert Williams,Consumer,Portland,Oregon,West,Technology,Copiers,Canon Copier,5,0,7727.75,750.99
2190,US-2024-2168,2024-03-05,2024-03-09,Standard Class,CUST-0200,Jennifer Anderson,Home Office,San Francisco,California,West,Technology,Copiers,Canon Copier,6,0,18527.94,3757.94
2191,US-2024-2169,2024-09-04,2024-09-10,Standard Class,CUST-0008,James Williams,Home Office,Columbus,Ohio,East,Office Supplies,Labels,Hon Label Maker Tape,1,0.1,24.18,4.52
2192,US-2024-2169,2024-09-04,2024-09-10,Standard Class,CUST-0008,James Williams,Home Office,Columbus,Ohio,East,Office Supplies,Binders,Acco Binder,1,0.15,16.43,1.27
2193,US-2023-2170,2023-04-01,2023-04-04,Second Class,CUST-0047,Richard Rodriguez,Corporate,Atlanta,Georgia,South,Office Supplies,Labels,Hon Label Maker Tape,1,0.2,12.1,0.34
2194,US-2023-2170,2023-04-01,2023-04-04,Second Class,CUST-0047,Richard Rodriguez,Corporate,Atlanta,Georgia,South,Office Supplies,Supplies,Acme Trimmer,8,0.1,290.45,42.14
2195,US-2023-2170,2023-04-01,2023-04-04,Second Class,CUST-0047,Richard Rodriguez,Corporate,Atlanta,Georgia,South,Office Supplies,Paper,Easy-staple Paper,2,0.1,58.09,5.62
2196,US-2025-2171,2025-12-06,2025-12-13,Standard Class,CUST-0082,Susan Garcia,Consumer,New York City,New York,East,Furniture,Tables,Hon Training Table,9,0,6668.1,617.72
2197,US-2025-2171,2025-12-06,2025-12-13,Standard Class,CUST-0082,Susan Garcia,Consumer,New York City,New York,East,Furniture,Chairs,Global Deluxe Chair,7,0.15,399.36,28.21
2198,US-2025-2171,2025-12-06,2025-12-13,Standard Class,CUST-0082,Susan Garcia,Consumer,New York City,New York,East,Office Supplies,Labels,Avery Address Labels,8,0.1,99.07,25.96
2199,US-2024-2172,2024-03-05,2024-03-07,Standard Class,CUST-0228,Charles Moore,Consumer,Orlando,Florida,South,Technology,Accessories,Logitech Mouse,6,0.2,198.24,35.85
2200,US-2023-2173,2023-07-04,2023-07-09,Standard Class,CUST-0277,Elizabeth Wilson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Acco Paper Clips,5,0.1,51.88,12.4
2201,US-2025-2174,2025-05-10,2025-05-13,Second Class,CUST-0121,James Williams,Consumer,Boston,Massachusetts,East,Office Supplies,Supplies,Acme Trimmer,9,0,683.46,73.73
2202,US-2023-2175,2023-12-17,2023-12-20,Second Class,CUST-0242,Paul Wilson,Home Office,Springfield,Illinois,Central,Technology,Copiers,Hewlett Packard Copier,5,0.15,15001.69,1904.04
2203,US-2025-2176,2025-07-06,2025-07-08,First Class,CUST-0344,Robert Jones,Home Office,San Francisco,California,West,Office Supplies,Labels,Avery Address Labels,8,0,110.24,13.3
2204,US-2025-2176,2025-07-06,2025-07-08,First Class,CUST-0344,Robert Jones,Home Office,San Francisco,California,West,Office Supplies,Storage,Sterilite File Box,4,0,484.24,104.5
2205,US-2025-2176,2025-07-06,2025-07-08,First Class,CUST-0344,Robert Jones,Home Office,San Francisco,California,West,Office Supplies,Storage,Iris Storage Box,6,0.15,675.14,126.96
2206,US-2025-2176,2025-07-06,2025-07-08,First Class,CUST-0344,Robert Jones,Home Office,San Francisco,California,West,Office Supplies,Envelopes,Poly String Envelope,4,0.1,78.12,11.0
2207,US-2024-2177,2024-02-25,2024-03-02,Second Class,CUST-0012,Michael Moore,Consumer,New York City,New York,East,Furniture,Furnishings,Tenex Chairmat,3,0.15,92.28,5.26
2208,US-2023-2178,2023-02-27,2023-03-06,Standard Class,CUST-0171,Thomas Taylor,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,Tenex Chairmat,9,0.2,1129.68,-139.36
2209,US-2023-2178,2023-02-27,2023-03-06,Standard Class,CUST-0171,Thomas Taylor,Home Office,Chicago,Illinois,Central,Technology,Phones,Motorola Droid,7,0.2,4501.73,445.66
2210,US-2023-2178,2023-02-27,2023-03-06,Standard Class,CUST-0171,Thomas Taylor,Home Office,Chicago,Illinois,Central,Technology,Phones,Motorola Droid,3,0.2,691.73,67.35
2211,US-2023-2179,2023-10-22,2023-10-27,Standard Class,CUST-0284,William Gonzalez,Home Office,Dallas,Texas,Central,Office Supplies,Envelopes,Poly String Envelope,5,0.1,114.66,4.76
2212,US-2023-2179,2023-10-22,2023-10-27,Standard Class,CUST-0284,William Gonzalez,Home Office,Dallas,Texas,Central,Office Supplies,Storage,Sterilite File Box,8,0.1,638.64,85.22
2213,US-2023-2179,2023-10-22,2023-10-27,Standard Class,CUST-0284,William Gonzalez,Home Office,Dallas,Texas,Central,Office Supplies,Art,Sharpie Markers,6,0.1,147.85,34.02
2214,US-2025-2180,2025-06-24,2025-06-27,Standard Class,CUST-0379,William Miller,Consumer,Richmond,Virginia,South,Technology,Accessories,Logitech Mouse,6,0.15,555.08,77.9
